horizon_steps,horizon_minutes,feature_set,model,n_folds,n_test_mean,p_mean,runtime_s_mean,runtime_s_std,test_MAE_mean,test_MAE_std,test_RMSE_mean,test_RMSE_std,test_R2_mean,test_R2_std,feature_display_name,main_manuscript_configuration
3,30,TwoStage_CBF_AirT_PAR_Residual,iTransformer,5,1008.0,11.0,4.753689479827881,2.4341356055640158,0.6828706490400606,0.26383956266942554,0.8831309692510946,0.2990147046084479,0.6434680329682323,0.17162463426115399,Two-stage CBF-residual,False
6,60,AR_AirT_PAR,PatchTST,5,1008.0,5.0,3.699955368041992,1.6741850994487184,0.43104869345003954,0.11096553767022399,0.5701513236463339,0.15236651846355304,0.8454471639774646,0.07637342286433735,AR-AirT-PAR,False
6,60,TwoStage_CBF_AirT_PAR,PatchTST,5,1008.0,5.0,2.435179662704468,0.6877041376520843,0.4455001191170217,0.10339233188944323,0.5878237674079978,0.14574843847999583,0.840012238401094,0.06841090887936707,Two-stage CBF,True
6,60,AR_AirT,PatchTST,5,1008.0,4.0,4.52101697921753,1.7285161948903516,0.45922789515137036,0.15713618503356044,0.5978426035800173,0.19231953045615874,0.8334719500442006,0.07616781432473832,AR-AirT,True
6,60,AR_AirT,iTransformer,5,1008.0,4.0,4.013416576385498,2.116601369987761,0.45557915227231155,0.13609035646020617,0.6192178972310216,0.16769779918506278,0.8230445179056385,0.07847416779099632,AR-AirT,True
6,60,AR_AllState,Ridge,5,1008.0,7.0,0.0009989738464355469,1.3167096396907903e-06,0.506578530836049,0.058794820812097956,0.6233823628331955,0.08730447876387044,0.8219637429902523,0.05061811936710642,AR-AllState,False
6,60,TwoStage_CBF_AirT_PAR,TimeMixer,5,1008.0,5.0,1.47027587890625,0.19984592679806562,0.5098599646460892,0.11530359094253315,0.6455094251794747,0.1481442996429617,0.8101581986889019,0.0669951966211504,Two-stage CBF,True
6,60,AR_AirT_PAR,TimeMixer,5,1008.0,5.0,1.5060192108154298,0.6479194338690788,0.5103750187455031,0.17311514557352753,0.6531801751534208,0.21264303900622436,0.8054422481024124,0.08630523689461093,AR-AirT-PAR,False
6,60,TwoStage_CBF_AirT_PAR_Residual,Ridge,5,1008.0,11.0,0.0020073413848876952,0.0012398594773548924,0.5319595613242878,0.05288371602759618,0.6543557177452352,0.05045848060397197,0.8017938740075377,0.05235355633517079,Two-stage CBF-residual,False
6,60,AR_AirT,Ridge,5,1008.0,4.0,0.0005997657775878906,0.0005475089849253257,0.521059891503316,0.05625647454075346,0.6544312539556947,0.09922278552477815,0.8020641075207123,0.06577545132201705,AR-AirT,True
6,60,AR_only,PatchTST,5,1008.0,3.0,6.010374879837036,1.5179880624628186,0.48491829698840866,0.06000969800369143,0.660175753127419,0.08818530510158142,0.8007454425726047,0.05246978155283734,AR-only,True
6,60,AR_AirT_PAR_window,Ridge,5,1008.0,9.0,0.0008012294769287109,0.00044791048755077047,0.5561577446029683,0.05434604246953848,0.6793942315106217,0.06060249814780492,0.7911189202416262,0.030437494811863253,AR-LeafParents-window,False
6,60,TwoStage_CBF_AirT_PAR,Ridge,5,1008.0,5.0,0.002324342727661133,0.00046533296931858714,0.5632115852659625,0.04700657474267735,0.6839757800065774,0.052927135262010636,0.7862602849209545,0.0435269868614984,Two-stage CBF,True
6,60,AR_AirT,TimeMixer,5,1008.0,4.0,1.8458673477172851,1.2350311427237393,0.5308199881173765,0.1539577618887978,0.6887863173087543,0.1845774519433022,0.7838087228978255,0.0841300806300732,AR-AirT,True
6,60,AR_AirT_PAR,Ridge,5,1008.0,5.0,0.0007993221282958984,0.0004468363193965665,0.5744274039090992,0.05430188503368874,0.6964117312139111,0.058493062059970714,0.7801490945714877,0.03382063525179154,AR-AirT-PAR,False
6,60,AR-LeafParents,Ridge,5,1008.0,3.0,0.0007952213287353516,0.0004446597456321382,0.5747438718456909,0.0545911033658732,0.6976919297654465,0.05935664082941975,0.7793906640200958,0.03381617352657712,AR-LeafParents,True
6,60,TwoStage_CBF_AirT_PAR,iTransformer,5,1008.0,5.0,2.561634588241577,0.503132837440549,0.5479339685339145,0.09912181273449952,0.6978610150145919,0.11067458234301616,0.7752732916007352,0.07556489676826934,Two-stage CBF,True
6,60,AR_only,TimeMixer,5,1008.0,3.0,3.9992273330688475,2.0410481401589173,0.5392167874946796,0.07453817854627517,0.715156084650477,0.1077698820088176,0.766640245333875,0.06492377463111987,AR-only,True
6,60,AR_AirT_PAR,iTransformer,5,1008.0,5.0,3.069946527481079,1.0975435215813565,0.5738522109194827,0.1833331861852594,0.724451100344438,0.20362473842458775,0.7583062857316853,0.11091131124972116,AR-AirT-PAR,False
6,60,AR_only,RF,5,1008.0,3.0,0.24787826538085939,0.019760488546811603,0.55713247415116,0.05525010940473352,0.7366522287738507,0.06920183066350376,0.7559204701730499,0.01856550270566379,AR-only,True
6,60,AR_only,XGBoost,5,1008.0,3.0,0.08810815811157227,0.004723144595803661,0.5627334054887789,0.048280521260016564,0.7419717694532995,0.06734431584963983,0.751414725876864,0.030735886910439526,AR-only,True
6,60,AR_PAR,Ridge,5,1008.0,4.0,0.00039944648742675783,0.0005469647915827279,0.6062741179032929,0.07006875150498447,0.7468245918625793,0.06538765962712095,0.7475860191490307,0.03479958583012089,AR-PAR,False
6,60,AR-LeafParents,TimeMixer,5,1008.0,3.0,2.681971025466919,0.6823487343346355,0.6031249964866147,0.19749999003896737,0.751627958629659,0.2416563999518385,0.7464856709826773,0.10678204957464621,AR-LeafParents,True
6,60,AR_AirT_PAR_window,TimeMixer,5,1008.0,9.0,2.7517897605896,1.03389904311054,0.6051499322132908,0.1787136065416507,0.751946281173822,0.17184940339817548,0.7445364555689155,0.08203948091955103,AR-LeafParents-window,False
6,60,AR_only,Ridge,5,1008.0,3.0,0.0007996559143066406,0.000447021674916132,0.5957564200977361,0.042729872075109414,0.7619875283263745,0.06499492958365045,0.7379168617085211,0.028554560165539058,AR-only,True
6,60,AR_AirT_PAR_window,PatchTST,5,1008.0,9.0,3.8687133312225344,2.0657185370223954,0.6027407794730373,0.19145511517526598,0.7660989156815904,0.1981312231936817,0.7364379734795675,0.08254979075819274,AR-LeafParents-window,False
6,60,TwoStage_CBF_AirT_PAR_Residual,PatchTST,5,1008.0,11.0,4.189265727996826,2.008078365770313,0.5630617401385434,0.21836693038904842,0.7668765412395486,0.3192781272774579,0.7303759681316394,0.16294694200763188,Two-stage CBF-residual,False
6,60,TwoStage_CBF_AirT_PAR_ValidationSelected,ValidationSelected,5,1008.0,5.0,0.1926863193511963,0.1871547153231631,0.6231234753691729,0.11940068740534274,0.7672111655085923,0.15449299002273284,0.7378934303594886,0.05048047684718334,Two-stage CBF-validation,False
6,60,AR_only,iTransformer,5,1008.0,3.0,4.128439235687256,1.1002163451779563,0.6085016150752073,0.0732566959687535,0.7962690684826216,0.09706876220918063,0.7148008278110408,0.038356254820066715,AR-only,True
6,60,AR-LeafParents,PatchTST,5,1008.0,3.0,4.8123925685882565,2.5200597560973534,0.6119827191020535,0.26772988456264546,0.8200981082522469,0.4050845519424138,0.6859652134042029,0.23977932688701029,AR-LeafParents,True
6,60,TwoStage_CBF_AirT_PAR_Residual,TimeMixer,5,1008.0,11.0,2.977869653701782,1.8097551394960347,0.6821370121472186,0.1850545518596275,0.8362245892506627,0.188949224535754,0.6840549151469527,0.10246744695101676,Two-stage CBF-residual,False
6,60,AR_AirT_PAR_window,iTransformer,5,1008.0,9.0,3.496557903289795,1.1816311976918736,0.7186258660321512,0.2798844865311557,0.8719734325369103,0.2691085897524757,0.6540759628875699,0.15279967843870196,AR-LeafParents-window,False
6,60,AR_AirT,RF,5,1008.0,4.0,0.27527637481689454,0.014254438415915158,0.6550740467057928,0.22433537183807828,0.8920123954586865,0.3188879795992269,0.6293280153247345,0.20525150984705196,AR-AirT,True
6,60,AR-LeafParents,iTransformer,5,1008.0,3.0,3.2740371227264404,1.081226956826844,0.7213203260965267,0.27418257730303236,0.9113703767812276,0.32360934520332635,0.619099143914465,0.19766197680459827,AR-LeafParents,True
6,60,TwoStage_CBF_AirT_PAR,RF,5,1008.0,5.0,0.2897012233734131,0.033698502246970054,0.6689604316624643,0.1762989210978906,0.9147387509230365,0.26206047886170436,0.6222336587930771,0.14581179939554045,Two-stage CBF,True
6,60,TwoStage_CBF_AirT_PAR,XGBoost,5,1008.0,5.0,0.09291195869445801,0.006092048640236511,0.6722853002836554,0.20356232133103516,0.9416536066118916,0.3247942873285631,0.5950089938022358,0.20216547155114514,Two-stage CBF,True
6,60,AR_AirT,XGBoost,5,1008.0,4.0,0.08770985603332519,0.007596411374811833,0.6676539280654261,0.23805868009417086,0.9543455673044263,0.41435419443218546,0.5649831826659069,0.296993640256813,AR-AirT,True
6,60,TwoStage_CBF_AirT_PAR_Residual,iTransformer,5,1008.0,11.0,3.42611026763916,1.6528825294541902,0.7626434860734082,0.29404620103222473,0.9612547595361803,0.3463665001975939,0.5787480835153367,0.21549084747706282,Two-stage CBF-residual,False
6,60,AR_PAR,RF,5,1008.0,4.0,0.27489314079284666,0.01367686983764007,0.8262080300832885,0.3683205228552805,1.0972757956167025,0.47307425852920243,0.4290934867048041,0.3896333970573782,AR-PAR,False
6,60,TwoStage_CBF_AirT_PAR_Residual,XGBoost,5,1008.0,11.0,0.10242300033569336,0.003158415418309272,0.7864482588829276,0.41607239676758123,1.100750571209246,0.6078875246958085,0.3966319019805856,0.521638218263256,Two-stage CBF-residual,False
6,60,AR_AirT_PAR_window,XGBoost,5,1008.0,9.0,0.11433439254760742,0.022376197636944307,0.7930616159489545,0.4032830501717877,1.1009357866980456,0.5950164997070081,0.40454455345868234,0.49837191242014617,AR-LeafParents-window,False
6,60,AR_PAR,XGBoost,5,1008.0,4.0,0.09177708625793457,0.0030884591769302543,0.8367982629344455,0.3526095485791123,1.1022434632294815,0.4664631573640409,0.43106111716724255,0.3652891809070359,AR-PAR,False
6,60,AR_AllState,XGBoost,5,1008.0,7.0,0.09282240867614747,0.0034408218636478014,0.8059002424169469,0.3792122595446042,1.102580855180829,0.5202330161537092,0.41072656927192674,0.45187549431665736,AR-AllState,False
6,60,AR_AirT_PAR,RF,5,1008.0,5.0,0.27375149726867676,0.023510015348215896,0.8123597747437834,0.34192606938385234,1.1091530944871444,0.47056296441208045,0.42133726431062957,0.381531484131212,AR-AirT-PAR,False
6,60,TwoStage_CBF_AirT_PAR_Residual,RF,5,1008.0,11.0,0.3078144073486328,0.028388622023390087,0.798935370064977,0.3678163929229413,1.1218942696212937,0.5510283126903053,0.39722773066927863,0.4557158282659112,Two-stage CBF-residual,False
6,60,AR-LeafParents,XGBoost,5,1008.0,3.0,0.08542013168334961,0.004420178526281289,0.8466482111360658,0.3744567256881514,1.1359994485625935,0.5203352025569149,0.37447818140406686,0.4744518480372414,AR-LeafParents,True
6,60,AR_AirT_PAR_window,RF,5,1008.0,9.0,0.29590940475463867,0.02281780736855042,0.8210032071030092,0.383720500547124,1.1526094673853362,0.5607862729319952,0.364791870851534,0.4756112843164286,AR-LeafParents-window,False
6,60,AR_AllState,RF,5,1008.0,7.0,0.2881452560424805,0.028315862546239332,0.8677816753826605,0.3903855002754067,1.1534687630112281,0.5030110742362517,0.36554667587029915,0.4456643654070748,AR-AllState,False
6,60,AR_AirT_PAR,XGBoost,5,1008.0,5.0,0.12463793754577637,0.011955251988084135,0.8410488734371446,0.3715192795405627,1.1602631418952136,0.5330016435712742,0.35502153296197186,0.4706917617053364,AR-AirT-PAR,False
6,60,AR-LeafParents,RF,5,1008.0,3.0,0.24928956031799315,0.021619129429851388,0.8821697212237908,0.32233829079310483,1.1785000565061396,0.452669119073485,0.3533093196845267,0.38287815797786506,AR-LeafParents,True
12,120,TwoStage_CBF_AirT_PAR,PatchTST,5,1008.0,5.0,3.3264862537384032,0.9447118228924762,0.7623683331403781,0.0937410267359647,0.9525391747171892,0.11468811872651183,0.5886556895552382,0.08185124879705266,Two-stage CBF,True
12,120,AR_AllState,Ridge,5,1008.0,7.0,0.0007997035980224609,0.00044704842228906116,0.8090167172550572,0.07182770757719155,0.9688582271174304,0.08554801256124363,0.57453061128695,0.06711376978562865,AR-AllState,False
12,120,AR_AirT,iTransformer,5,1008.0,4.0,3.6461493968963623,1.1703630787281887,0.7451688354482096,0.1321244708653022,0.977055299125173,0.16066437837826975,0.5699819641639331,0.09269608598434072,AR-AirT,True
12,120,TwoStage_CBF_AirT_PAR_Residual,Ridge,5,1008.0,11.0,0.0020015716552734377,4.8258417615244055e-06,0.8373070805249968,0.11000996028458175,0.9994006744386926,0.10892544276163789,0.5334712750422372,0.15023495303632534,Two-stage CBF-residual,False
12,120,AR-LeafParents,TimeMixer,5,1008.0,3.0,2.886026382446289,1.6608525782267336,0.834069121638303,0.11937762060691372,1.0123711080570852,0.09242485471757712,0.5332113248059198,0.08855044760821867,AR-LeafParents,True
12,120,AR_AirT,PatchTST,5,1008.0,4.0,2.790056324005127,0.8002879059501965,0.8138092863835444,0.20623694908774146,1.013884586955831,0.26081954427523457,0.5380593873643489,0.14697825808768106,AR-AirT,True
12,120,AR_AirT_PAR,PatchTST,5,1008.0,5.0,2.454888916015625,0.36106873145353335,0.8314461843724154,0.1404325167743995,1.017649360049956,0.16815695665049324,0.5352509484391601,0.08687736342221379,AR-AirT-PAR,False
12,120,AR-LeafParents,PatchTST,5,1008.0,3.0,3.0306833267211912,0.7600746996892731,0.8134980269840785,0.13530135159792747,1.02607150430547,0.135406616725851,0.5251310059045773,0.08178948165153035,AR-LeafParents,True
12,120,AR_AirT_PAR,TimeMixer,5,1008.0,5.0,1.788376522064209,0.8283963226423317,0.8349757835801948,0.1252163965346517,1.0379996550979111,0.14928992002903416,0.5162139216041268,0.07222570806742389,AR-AirT-PAR,False
12,120,AR_AirT_PAR,iTransformer,5,1008.0,5.0,2.8519969463348387,0.9262314386524008,0.8225957911506532,0.21649234224923863,1.0440735986872405,0.2559879866642798,0.5139784947064994,0.13469356863975812,AR-AirT-PAR,False
12,120,AR_AirT,TimeMixer,5,1008.0,4.0,1.5401718616485596,0.7385274146089674,0.8326479157543686,0.09460997077060279,1.04506054569827,0.11986507339235503,0.5074637569863185,0.07372845623229264,AR-AirT,True
12,120,AR_only,PatchTST,5,1008.0,3.0,5.181669664382935,1.5863662138013743,0.81845179057752,0.12365602948578677,1.0452161316231932,0.13811977019287203,0.5118719019460197,0.031694125306279616,AR-only,True
12,120,TwoStage_CBF_AirT_PAR,iTransformer,5,1008.0,5.0,3.8878273487091066,2.1402260458016102,0.8387935565615455,0.2277054163809966,1.0458329035249192,0.27185631360347845,0.5105037948912786,0.15310887425524142,Two-stage CBF,True
12,120,TwoStage_CBF_AirT_PAR_Residual,PatchTST,5,1008.0,11.0,3.8587275981903075,0.3592147490164293,0.8040089661885821,0.2223003680901849,1.0490550429077847,0.28984927336882654,0.51015390681678,0.16166587078135888,Two-stage CBF-residual,False
12,120,TwoStage_CBF_AirT_PAR,Ridge,5,1008.0,5.0,0.0025993824005126954,0.0005471710961366959,0.888385511007453,0.09730795460468812,1.0526283224814317,0.08774061653166038,0.4903171973541385,0.12086130974293242,Two-stage CBF,True
12,120,TwoStage_CBF_AirT_PAR_Residual,iTransformer,5,1008.0,11.0,3.0002159595489504,1.7505178243359945,0.8950374574257584,0.2919471217222816,1.0781798300051606,0.2738120103147422,0.4677521384801784,0.2166812535055807,Two-stage CBF-residual,False
12,120,AR_AirT,Ridge,5,1008.0,4.0,0.0008170604705810547,0.00045761069210205205,0.8907670993902,0.06852791937584896,1.082337507749545,0.08774644562559787,0.47153860408286424,0.050181303539412275,AR-AirT,True
12,120,AR_AirT_PAR_window,PatchTST,5,1008.0,9.0,4.300879621505738,3.49235619545453,0.8567099159079253,0.19760407608090688,1.091288545856599,0.1840767121107473,0.4626532336497936,0.12793005983555172,AR-LeafParents-window,False
12,120,AR_AirT_PAR_window,Ridge,5,1008.0,9.0,0.0008062839508056641,0.00045093612328565353,0.9200926405647445,0.10341547620526814,1.094043260544845,0.09697691585679047,0.45813073575276775,0.07614305883964487,AR-LeafParents-window,False
12,120,TwoStage_CBF_AirT_PAR,TimeMixer,5,1008.0,5.0,2.032809352874756,1.0819233735484741,0.8823851059252622,0.18463173388862184,1.0959493470458082,0.23921385850984941,0.46373322412527945,0.12432479745546116,Two-stage CBF,True
12,120,AR_AirT_PAR_window,TimeMixer,5,1008.0,9.0,2.1340770721435547,1.433304748376215,0.9224640187510736,0.16268386282776015,1.1099459161071945,0.1453735217473862,0.44341285192557234,0.10079686232602059,AR-LeafParents-window,False
12,120,AR_only,TimeMixer,5,1008.0,3.0,2.8792839527130125,1.4855876312556409,0.8913737705371997,0.08530967947567941,1.1135315657697984,0.11658790939212138,0.4433508485549774,0.03807454551445803,AR-only,True
12,120,AR_AirT_PAR,Ridge,5,1008.0,5.0,0.00040001869201660155,0.0005477481590890459,0.9447958966039748,0.11527114423833222,1.119418474256601,0.10703789686801851,0.43244507431323526,0.08681965859110005,AR-AirT-PAR,False
12,120,AR-LeafParents,Ridge,5,1008.0,3.0,0.001005411148071289,1.2005269198213703e-05,0.9434486323211404,0.11597172923149437,1.1214020427754225,0.10837531022898572,0.43043065568477934,0.08779919297626002,AR-LeafParents,True
12,120,AR-LeafParents,iTransformer,5,1008.0,3.0,2.720143699645996,0.4739392261268719,0.9563542289330214,0.2612749398297939,1.1254984362573246,0.2362340114499921,0.41731178089846627,0.20276875964471902,AR-LeafParents,True
12,120,AR_AirT_PAR_window,iTransformer,5,1008.0,9.0,2.888227605819702,1.8532935975022162,0.9499647384875665,0.3344310374256511,1.1400788243437154,0.3303086267375589,0.4108860213176131,0.2377956693250493,AR-LeafParents-window,False
12,120,TwoStage_CBF_AirT_PAR_ValidationSelected,ValidationSelected,5,1008.0,5.0,0.1938495635986328,0.14999262629323493,0.9366517558062324,0.15200040772632917,1.147572161641061,0.199408985213367,0.41238685142602505,0.08748311424498117,Two-stage CBF-validation,False
12,120,TwoStage_CBF_AirT_PAR_Residual,TimeMixer,5,1008.0,11.0,2.3281266689300537,2.0629856628973364,0.9717037675847451,0.21674846140592857,1.149084688332345,0.20604740247243536,0.40137854803571094,0.14916835788546876,Two-stage CBF-residual,False
12,120,AR_only,RF,5,1008.0,3.0,0.24981074333190917,0.012874985180815271,0.915478996763191,0.10002959266517923,1.1512369892573084,0.12264353926721006,0.4044440473987427,0.05072452021458872,AR-only,True
12,120,AR_only,XGBoost,5,1008.0,3.0,0.09224104881286621,0.003820907882886402,0.928315351538347,0.09262829665332357,1.1646702822897468,0.11650644357015204,0.3900177403069388,0.05030354476347255,AR-only,True
12,120,AR_only,iTransformer,5,1008.0,3.0,4.332873010635376,1.3765938124887482,0.9366188060316458,0.11869735789574312,1.1659853171231542,0.1428474172976887,0.391926774991738,0.02579329019073666,AR-only,True
12,120,AR_PAR,Ridge,5,1008.0,4.0,0.0005981922149658203,0.0005460931103876663,0.9786195344179551,0.1494138997850911,1.1744979294700206,0.14976098519127673,0.3726351017565357,0.13976920652373867,AR-PAR,False
12,120,AR_only,Ridge,5,1008.0,3.0,0.00019998550415039061,0.00044718118179483976,0.9680218601082557,0.10656646395149012,1.1891224388294952,0.12263126027055837,0.36417568493828584,0.05713372481164167,AR-only,True
12,120,AR_AirT,RF,5,1008.0,4.0,0.2670635223388672,0.01634719352721153,1.0063740277706956,0.2077735619914163,1.2328621082813829,0.2323488314198604,0.31486448930551225,0.17371192311160724,AR-AirT,True
12,120,AR_AirT,XGBoost,5,1008.0,4.0,0.08742718696594239,0.004587660488413333,1.0197731657922042,0.23518615275583143,1.2546265029801744,0.2832261932090199,0.2892240746725265,0.2220836896980612,AR-AirT,True
12,120,TwoStage_CBF_AirT_PAR,XGBoost,5,1008.0,5.0,0.11534600257873535,0.04649260417911407,0.9593942543716028,0.23750630350762908,1.2716907046040762,0.40684509888047166,0.2695159536498205,0.31182313895302716,Two-stage CBF,True
12,120,TwoStage_CBF_AirT_PAR,RF,5,1008.0,5.0,0.29236373901367185,0.01691645074648225,0.992527519778994,0.22341144385193146,1.2905381862680232,0.3337929586758065,0.2496757337456165,0.2443662120816722,Two-stage CBF,True
12,120,TwoStage_CBF_AirT_PAR_Residual,XGBoost,5,1008.0,11.0,0.10493702888488769,0.0044553606634125265,0.9996499078286387,0.3433416411433328,1.319425831286664,0.533339968964172,0.19258186534142763,0.4832805416915117,Two-stage CBF-residual,False
12,120,TwoStage_CBF_AirT_PAR_Residual,RF,5,1008.0,11.0,0.31360530853271484,0.026261341321477453,1.033288144871403,0.31430011246935685,1.3571644737306978,0.5009423546447639,0.160070013805097,0.43653581213826703,Two-stage CBF-residual,False
12,120,AR_AllState,XGBoost,5,1008.0,7.0,0.09310855865478515,0.006732390063116885,1.0452485939495868,0.3664230492423794,1.3899448535893248,0.5594796973674764,0.11824422599324684,0.5104033147246602,AR-AllState,False
12,120,AR_AirT_PAR_window,RF,5,1008.0,9.0,0.2840277671813965,0.018529141613083392,1.05891995692672,0.33022481865767095,1.3983547660875062,0.4729444459749705,0.11571751207441702,0.4090297500163033,AR-LeafParents-window,False
12,120,AR_AirT_PAR_window,XGBoost,5,1008.0,9.0,0.09683094024658204,0.003825898602673909,1.0759328844440945,0.38563904756304357,1.4182948891019866,0.5663444169488836,0.075123846939779,0.5367372403479567,AR-LeafParents-window,False
12,120,AR_AllState,RF,5,1008.0,7.0,0.28554496765136717,0.01934781888701757,1.1065286812756638,0.35730085929890304,1.4238757389034966,0.47001842933504717,0.08214610708268848,0.41855719929001645,AR-AllState,False
12,120,AR_AirT_PAR,RF,5,1008.0,5.0,0.27388825416564944,0.02222052756639491,1.099052002037375,0.3397264761757658,1.4372486203414687,0.4746248658124937,0.06937798068605028,0.4138010452697883,AR-AirT-PAR,False
12,120,AR_AirT_PAR,XGBoost,5,1008.0,5.0,0.08972163200378418,0.009736480061589196,1.1549783469594435,0.3573809043695835,1.4875674230913938,0.5220418476437868,-6.143831060434479e-05,0.48353502099226553,AR-AirT-PAR,False
12,120,AR-LeafParents,RF,5,1008.0,3.0,0.23930830955505372,0.015605689419498726,1.1723312055277506,0.31814241525611886,1.4952070097318648,0.46687949731876066,-0.007019292648396291,0.41911612045240404,AR-LeafParents,True
12,120,AR_PAR,XGBoost,5,1008.0,4.0,0.08804349899291992,0.00734261367266713,1.188753126505551,0.4140344247694087,1.517185672067544,0.5736461671495383,-0.054653771670281404,0.5750298121607156,AR-PAR,False
12,120,AR_PAR,RF,5,1008.0,4.0,0.27529082298278806,0.013632730020150436,1.1801095007400035,0.42950778131777223,1.5291508026425222,0.5874806064654153,-0.07402224349820904,0.5995506732188921,AR-PAR,False
12,120,AR-LeafParents,XGBoost,5,1008.0,3.0,0.08670377731323242,0.0070089560835362085,1.2323928834954085,0.38748800335719497,1.534268467763045,0.5170943638035107,-0.07262001202487797,0.5189470091094652,AR-LeafParents,True
